ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
672915,1,10.11.2022,03.10.2022,145000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
672554,1,10.11.2022,29.09.2022,241,0,,,,,,15.04.2025,10.11.2022,1,3,2022
667587,1,23.09.2022,06.08.2021,19829.87,1,4,,,nasproti paše,,15.04.2025,23.09.2022,1,1,2022
651473,2,11.05.2022,20.03.2022,121099,0,,,,,,15.04.2025,11.05.2022,1,4,2022
670449,1,11.10.2022,15.09.2022,2744.48,0,,,,,,15.04.2025,11.10.2022,1,2,2022
663340,1,11.08.2022,20.07.2022,26510,0,,,,,,15.04.2025,11.08.2022,1,3,2022
644710,4,10.04.2022,10.02.2022,52000,0,,,,,,10.04.2022,10.04.2022,1,4,2022
655293,1,11.06.2022,20.05.2022,75000,0,,,,,,15.04.2025,11.06.2022,1,3,2022
661997,1,10.08.2022,30.06.2022,1000,0,,,,,,15.04.2025,10.08.2022,1,2,2022
662948,1,11.08.2022,08.06.2022,50,0,,,,,,15.04.2025,11.08.2022,1,4,2022
657018,1,10.07.2022,17.05.2022,735,0,,,,,,15.04.2025,10.07.2022,1,2,2022
665126,1,10.09.2022,30.07.2022,1000,0,,,,,,15.04.2025,10.09.2022,1,1,2022
642179,1,11.03.2022,24.01.2022,18000,0,,,,,,15.04.2025,11.03.2022,1,2,2022
644266,1,10.04.2022,24.01.2022,85000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
647357,1,11.04.2022,07.03.2022,504.23,0,,,,,,15.04.2025,11.04.2022,1,3,2022
676725,1,10.12.2022,07.11.2022,135000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
673474,1,10.11.2022,04.10.2022,100000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
641051,1,10.03.2022,25.01.2022,17500,0,,,,,,15.04.2025,10.03.2022,1,2,2022
652697,1,10.06.2022,21.04.2022,145000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
653904,1,10.06.2022,10.05.2022,25000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
664177,1,08.09.2022,11.06.2021,125236.93,1,3,,,,,15.04.2025,08.09.2022,1,2,2022
659404,1,11.07.2022,13.03.2022,7146,0,,,,,,15.04.2025,11.07.2022,1,2,2022
673938,1,10.11.2022,14.10.2022,15700,0,,,,,,15.04.2025,10.11.2022,1,2,2022
636771,1,10.02.2022,06.12.2021,30000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
654356,1,10.06.2022,10.05.2022,180000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
654647,3,10.06.2022,13.05.2022,19705.3,0,,,,,,15.04.2025,10.06.2022,1,3,2022
657139,1,10.07.2022,31.03.2022,58000,0,,,,,,15.04.2025,10.07.2022,1,2,2022
672076,1,10.11.2022,21.09.2022,45000,0,,,,,,15.04.2025,10.11.2022,1,4,2022
666108,1,10.09.2022,13.06.2022,1848.75,0,,,,,,15.04.2025,10.09.2022,1,3,2022
678513,1,27.12.2022,01.07.2022,230000,1,3,,,,,15.04.2025,27.12.2022,1,2,2022
645661,1,10.04.2022,01.03.2022,26000,0,,,,,,15.04.2025,10.04.2022,1,1,2022
663352,2,11.08.2022,08.07.2022,18200,0,,,,,,15.04.2025,11.08.2022,1,2,2022
669281,1,10.10.2022,02.09.2022,115000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
647409,1,11.04.2022,10.03.2022,11355,0,,,,,,15.04.2025,11.04.2022,1,1,2022
668454,1,10.10.2022,01.07.2022,192,0,,,,,,15.04.2025,10.10.2022,1,2,2022
673292,1,10.11.2022,03.10.2022,12000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
662983,1,11.08.2022,13.07.2022,90000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
627710,1,03.12.2021,12.02.2021,248000,1,3,,,,,15.04.2025,17.03.2022,1,2,2022
677275,1,10.12.2022,12.11.2022,130000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
646650,1,11.04.2022,11.03.2022,18571.5,0,,,,,,15.04.2025,11.04.2022,1,1,2022
638654,1,10.02.2022,12.12.2021,2000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
657548,1,10.07.2022,30.05.2022,2500,0,,,,,,15.04.2025,10.07.2022,1,1,2022
649865,1,10.05.2022,05.04.2022,95000,0,,,,,,15.04.2025,10.05.2022,1,2,2022
669668,1,10.10.2022,26.08.2022,107000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
651009,1,11.05.2022,05.04.2022,50000,0,,,,,,15.04.2025,11.05.2022,1,3,2022
638723,1,10.02.2022,13.01.2022,300000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
678337,1,20.12.2022,06.12.2022,2000,1,4,,,,,15.04.2025,20.12.2022,1,1,2022
661604,1,10.08.2022,27.06.2022,11290,0,,,,,,15.04.2025,10.08.2022,1,2,2022
645755,1,10.04.2022,02.03.2022,1173,0,,,,,,15.04.2025,10.04.2022,1,4,2022
664347,1,10.09.2022,28.06.2022,1000,0,,,,,,15.04.2025,10.09.2022,1,1,2022
634889,1,11.01.2022,18.11.2021,2262,0,,,,,,15.04.2025,11.01.2022,1,2,2022
645044,1,10.04.2022,01.02.2022,15000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
640784,1,10.03.2022,21.12.2021,7000,0,,,,,,15.04.2025,10.03.2022,1,5,2022
655239,1,11.06.2022,11.05.2022,48000,0,,,,,,15.04.2025,11.06.2022,1,2,2022
663095,4,11.08.2022,08.06.2022,40000,0,,,,,,11.08.2022,11.08.2022,1,4,2022
655207,1,11.06.2022,09.05.2022,486.47,0,,,,,,15.04.2025,11.06.2022,1,3,2022
651286,1,11.05.2022,22.04.2022,50000,0,,,,,,15.04.2025,11.05.2022,1,2,2022
643340,1,21.03.2022,31.03.2020,244451.2,1,3,,,,,15.04.2025,21.03.2022,1,2,2022
646842,1,11.04.2022,14.03.2022,275000,0,,,,,,15.04.2025,11.04.2022,1,2,2022
653757,1,10.06.2022,14.04.2022,129.35,0,,,,,,15.04.2025,10.06.2022,1,3,2022
647464,1,11.04.2022,22.03.2022,1120,0,,,,,,15.04.2025,11.04.2022,1,2,2022
665352,1,10.09.2022,08.07.2022,135000,0,,,,,,15.04.2025,10.09.2022,1,2,2022
636345,1,01.02.2022,30.09.2020,144300,1,3,,,,,15.04.2025,01.02.2022,1,2,2022
655151,1,11.06.2022,18.05.2022,70000,0,,,,,,15.04.2025,11.06.2022,1,2,2022
638490,1,10.02.2022,27.12.2021,1830,0,,,,,,15.04.2025,10.02.2022,1,2,2022
657550,1,10.07.2022,31.05.2022,200000,0,,,,,,15.04.2025,10.07.2022,1,2,2022
669223,1,10.10.2022,18.08.2022,18000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
656738,1,10.07.2022,20.05.2022,6000,0,,,,,,15.04.2025,10.07.2022,1,1,2022
653717,1,10.06.2022,15.03.2022,29190,0,,,,,,15.04.2025,10.06.2022,1,2,2022
669541,1,10.10.2022,24.08.2022,463.3,0,,,,,,15.04.2025,10.10.2022,1,2,2022
642573,1,11.03.2022,14.02.2022,28.6,0,,,,,,15.04.2025,11.03.2022,1,3,2022
642995,1,11.03.2022,09.02.2022,3110,0,,,,,,15.04.2025,11.03.2022,1,1,2022
670039,1,10.10.2022,13.09.2022,165000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
672082,1,10.11.2022,07.09.2022,10000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
669384,1,10.10.2022,23.08.2022,4000,0,,,,,,15.04.2025,10.10.2022,1,3,2022
654273,1,10.06.2022,10.05.2022,165000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
634062,1,10.01.2022,10.11.2021,16999,0,,,,,,15.04.2025,10.01.2022,1,2,2022
664756,1,10.09.2022,25.07.2022,37551,0,,,,,,15.04.2025,10.09.2022,1,2,2022
668250,1,10.10.2022,12.07.2022,2806.72,0,,,,,,15.04.2025,10.10.2022,1,1,2022
650600,1,10.05.2022,07.04.2022,205000,0,,,,,,15.04.2025,10.05.2022,1,2,2022
670219,1,10.10.2022,06.09.2022,480000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
653570,1,10.06.2022,03.05.2022,45000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
633500,1,10.01.2022,16.12.2021,190000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
661046,4,10.08.2022,05.05.2022,100000,0,,,,,,10.08.2022,10.08.2022,1,4,2022
644802,1,10.04.2022,16.02.2022,2640,0,,,,,,15.04.2025,10.04.2022,1,1,2022
644976,1,10.04.2022,18.02.2022,29415,0,,,,,,15.04.2025,10.04.2022,1,2,2022
666438,1,11.09.2022,16.08.2022,80000,0,,,,,,15.04.2025,11.09.2022,1,2,2022
654409,1,10.06.2022,26.04.2022,8460,0,,,,,,15.04.2025,10.06.2022,1,2,2022
647903,2,13.04.2022,26.01.2022,73810,1,4,,,,,15.04.2025,13.04.2022,1,2,2022
637154,1,10.02.2022,20.11.2021,5290,0,,,,,,15.04.2025,10.02.2022,1,3,2022
662164,1,10.08.2022,04.06.2022,6000,0,,,,,,15.04.2025,10.08.2022,1,2,2022
641513,1,10.03.2022,02.02.2022,34000,0,,,,,,15.04.2025,10.03.2022,1,2,2022
654510,3,10.06.2022,31.03.2022,67000,0,,,,,,15.04.2025,10.06.2022,1,3,2022
651862,1,24.05.2022,09.06.2020,276310.55,1,3,,,,,15.04.2025,24.05.2022,1,2,2022
645749,1,10.04.2022,24.02.2022,40736,0,,,,,,15.04.2025,10.04.2022,1,2,2022
646678,1,11.04.2022,14.03.2022,120000,0,,,,,,15.04.2025,11.04.2022,1,2,2022
640895,3,10.03.2022,17.01.2022,1315.16,0,,,,,,15.04.2025,10.03.2022,1,3,2022
676454,3,10.12.2022,26.10.2022,1220.1,0,,,,,,15.04.2025,10.12.2022,1,3,2022
637860,3,10.02.2022,25.11.2021,1345.31,0,,,,,,15.04.2025,10.02.2022,1,4,2022
649198,1,10.05.2022,04.04.2022,145000,0,,,,,,15.04.2025,10.05.2022,1,2,2022
662647,1,11.08.2022,01.07.2022,50000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
662988,1,11.08.2022,17.06.2022,12000,0,,,,,,15.04.2025,11.08.2022,1,4,2022
646015,1,10.04.2022,06.03.2022,28500,0,,,,,,15.04.2025,10.04.2022,1,2,2022
638579,1,10.02.2022,01.12.2021,6000,0,,,,,,15.04.2025,10.02.2022,1,3,2022
644567,1,10.04.2022,14.02.2022,2053.47,0,,,,,,15.04.2025,10.04.2022,1,3,2022
636966,1,10.02.2022,01.12.2021,28372.32,0,,,,,,15.04.2025,10.02.2022,1,1,2022
665293,1,10.09.2022,06.07.2022,2205,0,,,,,,15.04.2025,10.09.2022,1,1,2022
658116,1,10.07.2022,30.05.2022,115000,0,,,,,,15.04.2025,10.07.2022,1,2,2022
671800,1,10.11.2022,07.09.2022,160000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
659298,1,11.07.2022,16.05.2022,20000,0,,,,,,15.04.2025,11.07.2022,1,2,2022
638775,1,10.02.2022,12.01.2022,369000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
653417,1,10.06.2022,15.02.2022,275000,0,,,,,,15.04.2025,10.06.2022,1,4,2022
650052,1,10.05.2022,23.03.2022,420000,0,,,,,,15.04.2025,10.05.2022,1,2,2022
670285,1,10.10.2022,14.09.2022,14422.6,0,,,,,,15.04.2025,10.10.2022,1,2,2022
678047,1,11.12.2022,22.11.2022,140000,0,,,,,,15.04.2025,11.12.2022,1,2,2022
678090,1,11.12.2022,29.04.2022,3186.6,0,,,,,,15.04.2025,11.12.2022,1,1,2022
664789,1,10.09.2022,27.07.2022,1471,0,,,,,,15.04.2025,10.09.2022,1,2,2022
649786,1,10.05.2022,10.03.2022,517.5,0,,,,,,15.04.2025,10.05.2022,1,2,2022
661740,1,10.08.2022,30.05.2022,13000,0,,,,,,15.04.2025,10.08.2022,1,2,2022
659119,1,11.07.2022,05.05.2022,65000,0,,,,,,15.04.2025,11.07.2022,1,2,2022
672281,1,10.11.2022,26.09.2022,32000,0,,,,,,15.04.2025,10.11.2022,1,1,2022
646211,1,10.04.2022,03.03.2022,145000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
672275,1,10.11.2022,14.09.2022,3000,0,,,,,,15.04.2025,10.11.2022,1,1,2022
646924,1,11.04.2022,11.03.2022,70000,0,,,,,,15.04.2025,11.04.2022,1,2,2022
635166,1,11.01.2022,03.12.2021,273000,0,,,,,,15.04.2025,11.01.2022,1,2,2022
676935,1,10.12.2022,09.11.2022,114000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
675689,1,10.12.2022,19.10.2022,80000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
664682,1,10.09.2022,08.07.2022,14000,0,,,,,,15.04.2025,10.09.2022,1,2,2022
635379,1,11.01.2022,29.11.2021,1131.21,0,,,,,,15.04.2025,11.01.2022,1,4,2022
646304,1,10.04.2022,02.03.2022,40000,0,,,,,,15.04.2025,10.04.2022,1,3,2022
666416,1,11.09.2022,04.11.2021,70000,0,,,,,,15.04.2025,11.09.2022,1,4,2022
653429,1,10.06.2022,28.04.2022,10442,0,,,,,,15.04.2025,10.06.2022,1,2,2022
651097,1,11.05.2022,11.04.2022,200000,0,,,,,,15.04.2025,11.05.2022,1,2,2022
657021,1,10.07.2022,11.05.2022,277,0,,,,,,15.04.2025,10.07.2022,1,2,2022
672826,1,10.11.2022,27.09.2022,58000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
632551,1,10.01.2022,25.11.2021,305000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
632404,1,10.01.2022,24.11.2021,5000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
673682,1,10.11.2022,05.10.2022,110000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
669045,1,10.10.2022,26.08.2022,977.62,0,,,,,,15.04.2025,10.10.2022,1,2,2022
634170,1,10.01.2022,03.12.2021,179000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
642499,1,11.03.2022,14.02.2022,85000,0,,,,,,15.04.2025,11.03.2022,1,5,2022
659482,1,11.07.2022,30.05.2022,1000,0,,,,,,15.04.2025,11.07.2022,1,3,2022
674350,3,11.11.2022,26.09.2022,137000,0,,,,,,15.04.2025,11.11.2022,1,3,2022
656695,1,10.07.2022,17.05.2022,124670,0,,,,,,15.04.2025,10.07.2022,1,2,2022
670898,1,11.10.2022,26.09.2022,146000,0,,,,,,15.04.2025,11.10.2022,1,2,2022
632338,1,10.01.2022,19.11.2021,80000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
636126,2,25.01.2022,14.10.2019,1268.8,1,4,,,,,15.04.2025,25.01.2022,1,2,2022
633700,1,10.01.2022,24.12.2021,70000,0,,,,,,15.04.2025,10.01.2022,1,3,2022
653520,1,10.06.2022,03.05.2022,50000,0,,,,,,15.04.2025,10.06.2022,1,4,2022
651314,1,11.05.2022,17.02.2022,12631,0,,,,,,15.04.2025,11.05.2022,1,3,2022
658797,1,11.07.2022,27.05.2022,40000,0,,,,,,15.04.2025,11.07.2022,1,2,2022
670790,1,11.10.2022,01.09.2022,3452.3,0,,,,,,15.04.2025,11.10.2022,1,2,2022
657055,1,10.07.2022,18.05.2022,36080,0,,,,,,15.04.2025,10.07.2022,1,1,2022
663047,1,11.08.2022,17.06.2022,50000,0,,,,,,15.04.2025,11.08.2022,1,3,2022
642978,1,11.03.2022,16.02.2022,105900,0,,,,,,15.04.2025,11.03.2022,1,5,2022
676304,1,10.12.2022,04.10.2022,111000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
668114,1,10.10.2022,07.07.2022,13106.25,0,,,,,,15.04.2025,10.10.2022,1,1,2022
645587,1,10.04.2022,25.02.2022,115000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
671972,1,10.11.2022,21.09.2022,290000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
671981,1,10.11.2022,19.09.2022,45000,0,,,,,,15.04.2025,10.11.2022,1,2,2022
677344,1,10.12.2022,14.11.2022,45000,0,,,,,,15.04.2025,10.12.2022,1,2,2022
655327,1,11.06.2022,24.05.2022,420000,0,,,,,,15.04.2025,11.06.2022,1,2,2022
662499,1,11.08.2022,29.06.2022,199000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
676372,1,10.12.2022,03.10.2022,2750,0,,,,,,15.04.2025,10.12.2022,1,2,2022
641411,3,10.03.2022,20.01.2022,12050,0,,,,,,15.04.2025,10.03.2022,1,3,2022
642060,1,10.03.2022,03.02.2022,800000,0,,,,,,15.04.2025,10.03.2022,1,5,2022
676571,1,10.12.2022,25.07.2022,21500,0,,,,,,15.04.2025,10.12.2022,1,3,2022
651041,1,11.05.2022,16.04.2022,82000,0,,,,,,15.04.2025,11.05.2022,1,2,2022
641488,1,10.03.2022,20.01.2022,1200,0,,,,,,15.04.2025,10.03.2022,1,3,2022
646144,1,10.04.2022,07.03.2022,200000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
644403,1,10.04.2022,03.02.2022,5000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
633360,1,10.01.2022,15.12.2021,33000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
640329,1,10.03.2022,28.12.2021,35000,0,,,,,,15.04.2025,10.03.2022,1,5,2022
677970,1,11.12.2022,16.11.2022,4517,0,,,,,,15.04.2025,11.12.2022,1,2,2022
635255,1,11.01.2022,06.12.2021,166000,0,,,,,,15.04.2025,11.01.2022,1,2,2022
661413,1,10.08.2022,29.06.2022,9000,0,,,,,,15.04.2025,10.08.2022,1,3,2022
663086,1,11.08.2022,23.06.2022,189000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
672821,1,10.11.2022,23.08.2022,10000,0,,,,,,15.04.2025,10.11.2022,1,3,2022
640341,1,10.03.2022,25.11.2021,100000,0,,,,,,15.04.2025,10.03.2022,1,5,2022
632846,1,10.01.2022,06.12.2021,265000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
653851,1,10.06.2022,05.05.2022,80000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
642159,1,11.03.2022,02.02.2022,105000,0,,,,,,15.04.2025,11.03.2022,1,2,2022
656751,4,10.07.2022,16.05.2022,140000,0,,,,,,02.06.2023,10.07.2022,1,4,2022
675087,2,30.11.2022,03.08.2022,15832.55,1,4,,,,,15.04.2025,30.11.2022,1,2,2022
663122,1,11.08.2022,20.07.2022,115000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
647175,1,11.04.2022,14.02.2022,339,0,,,,,,15.04.2025,11.04.2022,1,1,2022
664363,1,10.09.2022,05.07.2022,37000,0,,,,,,15.04.2025,10.09.2022,1,2,2022
637959,1,10.02.2022,03.01.2022,35000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
654230,1,10.06.2022,04.02.2022,830,0,,,,,,15.04.2025,10.06.2022,1,2,2022
659410,1,11.07.2022,15.06.2022,31775,0,,,,,,15.04.2025,11.07.2022,1,2,2022
666670,1,11.09.2022,14.07.2022,30000,0,,,,,,15.04.2025,11.09.2022,1,2,2022
670871,1,11.10.2022,22.09.2022,60000,0,,,,,,15.04.2025,11.10.2022,1,2,2022
647733,4,11.04.2022,08.01.2022,80000,0,,,,,,11.04.2022,11.04.2022,1,4,2022
654952,1,11.06.2022,19.05.2022,4000,0,,,,,,15.04.2025,11.06.2022,1,2,2022
677559,1,10.12.2022,16.11.2022,200,0,,,,,,15.04.2025,10.12.2022,1,1,2022
657862,1,10.07.2022,13.03.2022,800,0,,,,,,15.04.2025,10.07.2022,1,3,2022
662034,1,10.08.2022,20.06.2022,1550,0,,,,,,15.04.2025,10.08.2022,1,1,2022
666222,1,10.09.2022,10.08.2022,40000,0,,,,,,15.04.2025,10.09.2022,1,2,2022
647050,1,11.04.2022,16.03.2022,83000,0,,,,,,15.04.2025,11.04.2022,1,2,2022
660548,1,25.07.2022,11.04.2019,83700,1,3,,,,,15.04.2025,25.07.2022,1,3,2022
645241,1,10.04.2022,23.02.2022,97000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
657676,1,10.07.2022,04.05.2022,150000,0,,,,,,15.04.2025,10.07.2022,1,3,2022
664282,1,10.09.2022,06.07.2022,231,0,,,,,,15.04.2025,10.09.2022,1,3,2022
651116,1,11.05.2022,20.04.2022,191036.44,0,,,,,,15.04.2025,11.05.2022,1,2,2022
653340,1,10.06.2022,03.05.2022,276000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
645930,1,10.04.2022,03.03.2022,121000,0,,,,,,15.04.2025,10.04.2022,1,2,2022
671198,4,14.10.2022,30.09.2022,239120,1,4,,,"Prodajna pogodba z dne 30.09.2022, prodajalec in kupec sta DDV zavezanca z ID številko.",,14.10.2022,14.10.2022,1,4,2022
634290,1,10.01.2022,06.12.2021,110000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
668735,1,10.10.2022,30.08.2022,140000,0,,,,,,15.04.2025,10.10.2022,1,2,2022
637519,1,10.02.2022,28.12.2021,100000,0,,,,,,15.04.2025,10.02.2022,1,2,2022
654686,1,11.06.2022,04.05.2022,3279.8,0,,,,,,15.04.2025,11.06.2022,1,1,2022
663903,1,30.08.2022,23.08.2022,6801.5,1,4,,,,,15.04.2025,30.08.2022,1,2,2022
663279,1,11.08.2022,20.07.2022,144000,0,,,,,,15.04.2025,11.08.2022,1,2,2022
665008,1,10.09.2022,30.06.2022,2000,0,,,,,,15.04.2025,10.09.2022,1,2,2022
657191,1,10.07.2022,25.05.2022,11000,0,,,,,,15.04.2025,10.07.2022,1,2,2022
634185,1,10.01.2022,02.12.2021,92000,0,,,,,,15.04.2025,10.01.2022,1,2,2022
668333,1,10.10.2022,17.08.2022,39999,0,,,,,,15.04.2025,10.10.2022,1,2,2022
654413,1,10.06.2022,13.05.2022,95000,0,,,,,,15.04.2025,10.06.2022,1,2,2022
632286,1,10.01.2022,09.11.2021,15750,0,,,,,,15.04.2025,10.01.2022,1,1,2022
646335,3,10.04.2022,09.02.2022,1046.05,0,,,,,,15.04.2025,10.04.2022,1,3,2022
647763,1,11.04.2022,18.03.2022,165000,0,,,,,,15.04.2025,11.04.2022,1,2,2022
654048,1,10.06.2022,10.05.2022,60000,0,,,,,,15.04.2025,10.06.2022,1,4,2022
658900,1,11.07.2022,02.06.2022,385000,0,,,,,,15.04.2025,11.07.2022,1,2,2022
