ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
431082,1,17.06.2019,23.04.2019,,0,,,,"Ni katastrskega vpisa. Prodaja se stanovanje št. 31, v velikosti 128,1 m2 v  9. nadstropju stavbe št. 1038 na parc. št. 36/1 in shramba št. 62, v velikosti     3,5 m2.",0,15.04.2025,01.03.2021,1,2,2021
528114,1,11.02.2021,19.01.2021,83500,0,,,,,,15.04.2025,11.02.2021,1,2,2021
526924,1,10.02.2021,16.10.2010,700,0,,,,,,10.02.2021,10.02.2021,1,4,2021
546668,1,11.07.2021,09.06.2021,130000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
540878,1,10.06.2021,09.04.2021,17900,0,,,,,,15.04.2025,10.06.2021,1,2,2021
537665,1,11.05.2021,03.11.2020,10000,0,,,,,,15.04.2025,11.05.2021,1,2,2021
536571,1,10.05.2021,23.03.2021,145.87,0,,,,,,15.04.2025,10.05.2021,1,3,2021
529004,1,26.02.2021,03.07.2019,105325.28,1,3,,,,,15.04.2025,26.02.2021,1,2,2021
558163,3,10.10.2021,28.05.2021,33500,0,,,,,,15.04.2025,10.10.2021,1,3,2021
553916,1,10.09.2021,21.06.2021,14500,0,,,,,,15.04.2025,10.09.2021,1,2,2021
548259,1,06.08.2021,29.06.2021,175000,1,3,,,,,15.04.2025,06.08.2021,1,2,2021
547430,2,12.07.2021,24.06.2021,7502,0,,,,,,15.04.2025,12.07.2021,1,2,2021
558558,1,11.10.2021,30.08.2021,200001,0,,,,,,15.04.2025,11.10.2021,1,2,2021
546421,1,11.07.2021,20.04.2021,4950,0,,,,,,15.04.2025,11.07.2021,1,2,2021
527407,1,11.02.2021,08.01.2021,630000,0,,,,,,15.04.2025,11.02.2021,1,2,2021
558773,1,11.10.2021,25.08.2021,190000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
553855,1,10.09.2021,16.04.2021,55000,0,,,,,,15.04.2025,10.09.2021,1,3,2021
555040,1,11.09.2021,12.08.2021,175000,0,,,,,,15.04.2025,11.09.2021,1,2,2021
551109,1,11.08.2021,11.07.2021,2600,0,,,,,,15.04.2025,11.08.2021,1,2,2021
530714,1,11.03.2021,21.01.2021,18497.5,0,,,,,,15.04.2025,11.03.2021,1,2,2021
555320,1,11.09.2021,23.05.2021,25000,0,,,,,,15.04.2025,11.09.2021,1,3,2021
526001,1,10.02.2021,16.12.2020,118000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
549145,1,10.08.2021,24.05.2021,27000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
533143,4,10.04.2021,09.02.2021,2347.75,0,,,,,,10.04.2021,10.04.2021,1,4,2021
554082,1,10.09.2021,02.08.2021,44965,0,,,,,,15.04.2025,10.09.2021,1,2,2021
526337,1,10.02.2021,27.10.2020,320,0,,,,,,15.04.2025,10.02.2021,1,2,2021
547469,1,12.07.2021,17.06.2021,72000,0,,,,,,15.04.2025,12.07.2021,1,2,2021
551479,1,11.08.2021,07.07.2021,50000,0,,,,,,15.04.2025,11.08.2021,1,4,2021
583908,1,11.11.2021,11.10.2021,3872,0,,,,,,15.04.2025,11.11.2021,1,2,2021
529304,1,08.03.2021,10.06.2020,262558.66,1,3,,,,,15.04.2025,08.03.2021,1,2,2021
582687,1,10.11.2021,05.10.2021,142000,0,,,,,,15.04.2025,10.11.2021,1,2,2021
541593,1,11.06.2021,04.05.2021,55000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
557840,1,10.10.2021,30.08.2021,34000,0,,,,,,15.04.2025,10.10.2021,1,4,2021
558361,1,11.10.2021,22.06.2021,16255,0,,,,,,15.04.2025,11.10.2021,1,2,2021
540135,1,10.06.2021,06.04.2021,462,0,,,,,,15.04.2025,10.06.2021,1,1,2021
548897,1,10.08.2021,16.06.2021,57000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
629823,1,10.12.2021,02.09.2021,28000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
608678,1,01.12.2021,24.03.2021,402371.44,1,3,,,Pod opredeljeno drugo se nahaja klet.,,15.04.2025,01.12.2021,1,2,2021
545491,1,11.07.2021,20.05.2021,15900,0,,,,,,15.04.2025,11.07.2021,1,2,2021
558085,1,10.10.2021,20.08.2021,9900,0,,,,,,15.04.2025,10.10.2021,1,2,2021
545789,1,11.07.2021,05.05.2021,4853.97,0,,,,,,15.04.2025,11.07.2021,1,3,2021
629770,1,10.12.2021,09.11.2021,70000,0,,,,,,15.04.2025,10.12.2021,1,4,2021
549243,1,10.08.2021,21.06.2021,12000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
523603,1,14.01.2021,27.11.2020,47000,0,,,,,,15.04.2025,14.01.2021,1,2,2021
544084,1,10.07.2021,12.05.2021,18900,0,,,,,,15.04.2025,10.07.2021,1,2,2021
544630,1,10.07.2021,24.05.2021,54000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
545568,1,11.07.2021,27.05.2021,189100,0,,,,,,15.04.2025,11.07.2021,1,2,2021
557466,1,10.10.2021,30.08.2021,70000,0,,,,,,15.04.2025,10.10.2021,1,2,2021
629920,1,10.12.2021,10.11.2021,140000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
541811,1,11.06.2021,07.04.2021,14000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
528282,2,11.02.2021,07.11.2020,87505,0,,,,,,15.04.2025,11.02.2021,1,2,2021
542789,1,11.06.2021,13.05.2021,59955,0,,,,,,15.04.2025,11.06.2021,1,2,2021
538257,1,11.05.2021,12.03.2021,8000,0,,,,,,15.04.2025,11.05.2021,1,3,2021
548305,3,10.08.2021,18.03.2020,9022,0,,,,,,15.04.2025,10.08.2021,1,3,2021
557449,1,10.10.2021,26.08.2021,3500,0,,,,,,15.04.2025,10.10.2021,1,2,2021
629710,1,10.12.2021,03.11.2021,45000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
542018,1,11.06.2021,10.05.2021,6132,0,,,,,,15.04.2025,11.06.2021,1,2,2021
558877,1,11.10.2021,01.09.2021,200,0,,,,,,15.04.2025,11.10.2021,1,3,2021
530637,1,11.03.2021,29.01.2021,3000,0,,,,,,15.04.2025,11.03.2021,1,4,2021
540104,1,10.06.2021,20.04.2021,3500,0,,,,,,15.04.2025,10.06.2021,1,2,2021
541661,1,11.06.2021,05.05.2021,83000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
527181,1,10.02.2021,07.01.2021,100000,0,,,,,,15.04.2025,10.02.2021,1,3,2021
547390,1,12.07.2021,25.08.2020,7590,0,,,,,,15.04.2025,12.07.2021,1,3,2021
559625,1,11.10.2021,15.12.2020,800,0,,,,,,15.04.2025,11.10.2021,1,3,2021
544737,1,10.07.2021,21.05.2021,139999,0,,,,,,15.04.2025,10.07.2021,1,2,2021
527982,1,11.02.2021,11.01.2021,4074,0,,,,,,15.04.2025,11.02.2021,1,1,2021
549171,2,10.08.2021,21.06.2021,35500,0,,,,,,15.04.2025,10.08.2021,1,2,2021
629977,1,10.12.2021,08.11.2021,143300,0,,,,,,15.04.2025,10.12.2021,1,2,2021
584257,1,11.11.2021,20.10.2021,183000,0,,,,,,15.04.2025,11.11.2021,1,2,2021
559016,1,11.10.2021,02.09.2021,20000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
549175,1,10.08.2021,21.06.2021,115000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
530232,1,10.03.2021,12.01.2021,100,0,,,,,,15.04.2025,10.03.2021,1,3,2021
532305,1,10.04.2021,29.01.2021,50000,0,,,,,,15.04.2025,10.04.2021,1,2,2021
558626,1,11.10.2021,07.09.2021,25000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
549607,1,10.08.2021,14.06.2021,70000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
584223,1,11.11.2021,19.10.2021,31750,0,,,,,,15.04.2025,11.11.2021,1,2,2021
628797,1,10.12.2021,09.09.2021,4698.4,0,,,,,,15.04.2025,10.12.2021,1,1,2021
533199,1,10.04.2021,02.03.2021,36143,0,,,,,,15.04.2025,10.04.2021,1,2,2021
535643,1,10.05.2021,11.03.2021,155000,0,,,,,,15.04.2025,10.05.2021,1,2,2021
550686,1,11.08.2021,05.07.2021,140000,0,,,,,,15.04.2025,11.08.2021,1,2,2021
527772,1,11.02.2021,07.01.2021,20000,0,,,,,,15.04.2025,11.02.2021,1,2,2021
536727,1,10.05.2021,23.01.2021,239.4,0,,,,,,15.04.2025,10.05.2021,1,2,2021
537382,3,11.05.2021,31.03.2021,711.04,0,,,,,,15.04.2025,11.05.2021,1,3,2021
545711,1,11.07.2021,03.06.2021,119000,0,,,,,,15.04.2025,11.07.2021,1,5,2021
525589,1,10.02.2021,23.11.2020,6000,0,,,,,,15.04.2025,10.02.2021,1,4,2021
550945,1,11.08.2021,14.06.2021,120000,0,,,,,,15.04.2025,11.08.2021,1,2,2021
581785,1,10.11.2021,25.08.2021,100000,0,,,,,,15.04.2025,10.11.2021,1,4,2021
534751,1,21.04.2021,23.09.2020,143770,1,3,,,,,15.04.2025,21.04.2021,1,2,2021
531572,1,02.04.2021,30.10.2020,250000,1,3,,,,,15.04.2025,02.04.2021,1,2,2021
527793,1,11.02.2021,07.11.2020,2388,0,,,,,,15.04.2025,11.02.2021,1,3,2021
557999,1,10.10.2021,01.09.2021,48000,0,,,,,,15.04.2025,10.10.2021,1,2,2021
549110,1,10.08.2021,10.05.2021,5500,0,,,,,,15.04.2025,10.08.2021,1,2,2021
553459,1,10.09.2021,06.06.2021,661,0,,,,,,15.04.2025,10.09.2021,1,1,2021
557794,1,10.10.2021,23.08.2021,147690,0,,,,,,15.04.2025,10.10.2021,1,2,2021
556988,1,10.10.2021,17.08.2021,5000,0,,,,,,15.04.2025,10.10.2021,1,2,2021
546536,1,11.07.2021,08.06.2021,2500,0,,,,,,15.04.2025,11.07.2021,1,2,2021
533727,1,11.04.2021,25.02.2021,57000,0,,,,,,15.04.2025,11.04.2021,1,2,2021
547172,1,12.07.2021,18.06.2021,230000,0,,,,,,15.04.2025,12.07.2021,1,2,2021
530183,1,10.03.2021,21.01.2021,97000,0,,,,,,15.04.2025,10.03.2021,1,2,2021
551578,1,11.08.2021,20.07.2021,135000,0,,,,,,15.04.2025,11.08.2021,1,2,2021
548790,1,10.08.2021,07.06.2021,206000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
630752,1,11.12.2021,22.10.2021,105000,0,,,,,,15.04.2025,11.12.2021,1,2,2021
526531,1,10.02.2021,15.12.2020,348,0,,,,,,15.04.2025,10.02.2021,1,1,2021
584461,3,11.11.2021,27.09.2021,60000,0,,,,,,15.04.2025,11.11.2021,1,3,2021
540549,1,10.06.2021,01.03.2021,100,0,,,,,,15.04.2025,10.06.2021,1,3,2021
539562,1,10.06.2021,17.03.2021,80000,0,,,,,,15.04.2025,10.06.2021,1,4,2021
558845,1,11.10.2021,28.10.2020,14000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
559007,1,11.10.2021,08.09.2021,12000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
548959,1,10.08.2021,14.06.2021,50680,0,,,,,,15.04.2025,10.08.2021,1,2,2021
542638,1,11.06.2021,03.05.2021,10000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
533694,1,11.04.2021,04.03.2021,58000,0,,,,,,15.04.2025,11.04.2021,1,2,2021
524206,1,14.01.2021,01.12.2020,9832,0,,,,,,15.04.2025,14.01.2021,1,1,2021
540997,1,10.06.2021,25.02.2021,25000,0,,,,,,15.04.2025,10.06.2021,1,4,2021
524491,1,14.01.2021,10.12.2020,53000,0,,,,,,15.04.2025,14.01.2021,1,2,2021
534772,1,21.04.2021,01.09.2016,105022.83,1,3,,,,,15.04.2025,21.04.2021,1,2,2021
630218,1,10.12.2021,09.11.2021,800,0,,,,,,15.04.2025,10.12.2021,1,1,2021
537690,1,11.05.2021,13.04.2021,1346.1,0,,,,,,15.04.2025,11.05.2021,1,3,2021
542536,1,11.06.2021,10.05.2021,50000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
581849,1,10.11.2021,09.09.2021,315000,0,,,,,,15.04.2025,10.11.2021,1,2,2021
541100,1,10.06.2021,19.04.2021,49000,0,,,,,,15.04.2025,10.06.2021,1,2,2021
528119,1,11.02.2021,04.01.2021,5927,0,,,,,,15.04.2025,11.02.2021,1,1,2021
551585,1,11.08.2021,20.07.2021,155000,0,,,,,,15.04.2025,11.08.2021,1,4,2021
539864,1,10.06.2021,08.04.2021,147,0,,,,,,15.04.2025,10.06.2021,1,2,2021
541143,1,10.06.2021,14.04.2021,85000,0,,,,,,15.04.2025,10.06.2021,1,2,2021
532747,1,10.04.2021,22.01.2021,1500,0,,,,,,15.04.2025,10.04.2021,1,3,2021
558828,1,11.10.2021,10.09.2021,50000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
528098,1,11.02.2021,21.01.2021,95000,0,,,,,,15.04.2025,11.02.2021,1,2,2021
552513,1,31.08.2021,16.07.2021,6148.8,1,4,,,Menjalna pogodba,,15.04.2025,31.08.2021,1,2,2021
587333,1,16.11.2021,29.05.2020,69602.31,1,3,,,,,15.04.2025,16.11.2021,1,2,2021
553716,1,10.09.2021,16.07.2021,50000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
549008,1,10.08.2021,17.06.2021,100000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
530177,1,10.03.2021,26.01.2021,4363.51,0,,,,,,15.04.2025,10.03.2021,1,3,2021
582551,1,10.11.2021,01.10.2021,18350,0,,,,,,15.04.2025,10.11.2021,1,3,2021
551874,1,12.08.2021,23.07.2021,120000,0,,,,,,15.04.2025,12.08.2021,1,2,2021
629169,1,10.12.2021,03.11.2021,35000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
526962,1,10.02.2021,22.12.2020,140000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
529707,1,10.03.2021,17.01.2021,375000,0,,,,,,15.04.2025,10.03.2021,1,2,2021
534391,1,16.04.2021,11.12.2020,5165,1,4,,,Menjalna pogodba,,15.04.2025,16.04.2021,1,3,2021
542201,1,11.06.2021,04.05.2021,80000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
556233,1,29.09.2021,08.09.2021,10589.6,1,4,,,,,15.04.2025,29.09.2021,1,2,2021
550789,1,11.08.2021,03.05.2021,24000,0,,,,,,15.04.2025,11.08.2021,1,3,2021
558322,1,11.10.2021,03.09.2021,60000,0,,,,,,15.04.2025,11.10.2021,1,3,2021
539701,1,10.06.2021,31.03.2021,88000,0,,,,,,15.04.2025,10.06.2021,1,4,2021
554527,1,10.09.2021,03.08.2021,4000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
548644,1,10.08.2021,07.06.2021,25000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
536201,1,10.05.2021,13.11.2020,3000,0,,,,,,15.04.2025,10.05.2021,1,1,2021
530575,1,11.03.2021,27.01.2021,4053.09,0,,,,,,15.04.2025,11.03.2021,1,2,2021
553059,1,10.09.2021,01.07.2021,107000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
547230,1,12.07.2021,21.06.2021,11000,0,,,,,,15.04.2025,12.07.2021,1,2,2021
534551,1,19.04.2021,08.10.2019,187335,1,3,,,,,15.04.2025,19.04.2021,1,2,2021
544952,1,10.07.2021,26.05.2021,161000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
522522,1,13.01.2021,19.11.2020,2000,0,,,,,,15.04.2025,13.01.2021,1,3,2021
552953,1,10.09.2021,21.06.2021,6000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
535208,1,05.05.2021,11.03.2021,126420,1,3,,,,,15.04.2025,05.05.2021,1,2,2021
559672,1,11.10.2021,22.09.2021,228500,0,,,,,,15.04.2025,11.10.2021,1,2,2021
526474,1,10.02.2021,23.12.2020,73000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
533722,1,11.04.2021,21.01.2021,15000,0,,,,,,15.04.2025,11.04.2021,1,2,2021
555050,3,11.09.2021,07.01.2021,116823,0,,,,,,15.04.2025,11.09.2021,1,3,2021
532114,1,10.04.2021,05.02.2021,165000,0,,,,,,15.04.2025,10.04.2021,1,2,2021
528245,1,11.02.2021,22.01.2021,15000,0,,,,,,15.04.2025,11.02.2021,1,3,2021
557862,1,10.10.2021,24.06.2021,800,0,,,,,,15.04.2025,10.10.2021,1,2,2021
540408,2,10.06.2021,14.04.2021,1000,0,,,,,,15.04.2025,10.06.2021,1,4,2021
584928,1,15.11.2021,13.10.2021,44286,1,4,,,,,15.04.2025,15.11.2021,1,2,2021
544665,1,10.07.2021,02.03.2021,5000,0,,,,,,15.04.2025,10.07.2021,1,1,2021
582138,1,10.11.2021,06.08.2021,35000,0,,,,,,15.04.2025,10.11.2021,1,3,2021
535972,1,10.05.2021,24.03.2021,75000,0,,,,,,15.04.2025,10.05.2021,1,4,2021
559118,1,11.10.2021,04.08.2021,5000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
559438,1,11.10.2021,13.09.2021,10500,0,,,,,,15.04.2025,11.10.2021,1,1,2021
545697,1,11.07.2021,01.06.2021,90000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
583052,1,10.11.2021,01.10.2021,60000,0,,,,,,15.04.2025,10.11.2021,1,3,2021
555336,1,11.09.2021,10.08.2021,90000,0,,,,,,15.04.2025,11.09.2021,1,2,2021
557610,1,10.10.2021,19.08.2021,47000,0,,,,,,15.04.2025,10.10.2021,1,2,2021
551934,1,12.08.2021,21.04.2021,14000,0,,,,,,15.04.2025,12.08.2021,1,1,2021
530755,1,11.03.2021,02.02.2021,133000,0,,,,,,15.04.2025,11.03.2021,1,2,2021
524684,1,15.01.2021,25.04.2018,80000,1,4,,,,,15.04.2025,15.01.2021,1,2,2021
629595,1,10.12.2021,04.11.2021,95000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
546534,1,11.07.2021,04.06.2021,20655,0,,,,,,15.04.2025,11.07.2021,1,2,2021
526865,1,10.02.2021,14.12.2020,68000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
546312,1,11.07.2021,04.06.2021,3960,0,,,,,,15.04.2025,11.07.2021,1,2,2021
559408,1,11.10.2021,22.06.2021,72828,0,,,,,,15.04.2025,11.10.2021,1,2,2021
584130,1,11.11.2021,11.10.2021,128000,0,,,,,,15.04.2025,11.11.2021,1,2,2021
536615,1,10.05.2021,24.03.2021,118000,0,,,,,,15.04.2025,10.05.2021,1,2,2021
536073,1,10.05.2021,23.03.2021,30000,0,,,,,,15.04.2025,10.05.2021,1,2,2021
583621,1,10.11.2021,29.07.2021,2300,0,,,,,,15.04.2025,10.11.2021,1,1,2021
530409,1,10.03.2021,21.01.2021,4666.5,0,,,,,,15.04.2025,10.03.2021,1,3,2021
523326,1,14.01.2021,25.11.2020,8000,0,,,,,,15.04.2025,14.01.2021,1,2,2021
583949,1,11.11.2021,15.10.2021,64500,0,,,,,,15.04.2025,11.11.2021,1,2,2021
544746,1,10.07.2021,24.05.2021,500,0,,,,,,15.04.2025,10.07.2021,1,1,2021
541482,1,11.06.2021,29.04.2021,90000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
551187,1,11.08.2021,07.08.2020,300,0,,,,,,15.04.2025,11.08.2021,1,1,2021
523466,1,14.01.2021,11.10.2020,67000,0,,,,,,15.04.2025,14.01.2021,1,3,2021
533738,1,11.04.2021,23.02.2021,66600,0,,,,,,15.04.2025,11.04.2021,1,2,2021
531598,1,02.04.2021,11.01.2019,120450,1,3,,,,,15.04.2025,02.04.2021,1,2,2021
544605,1,10.07.2021,12.05.2021,55000,0,,,,,,15.04.2025,10.07.2021,1,3,2021
548333,1,10.08.2021,06.04.2021,134.54,0,,,,,,15.04.2025,10.08.2021,1,2,2021
523438,1,14.01.2021,20.06.2020,5500,0,,,,,,15.04.2025,14.01.2021,1,1,2021
522193,1,13.01.2021,19.10.2020,2300,0,,,,,,15.04.2025,13.01.2021,1,2,2021
533997,1,11.04.2021,15.03.2021,3900,0,,,,,,15.04.2025,11.04.2021,1,2,2021
544711,1,10.07.2021,21.04.2021,4000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
558919,1,11.10.2021,09.09.2021,15000,0,,,,,,15.04.2025,11.10.2021,1,2,2021
549309,1,10.08.2021,18.06.2021,70000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
549889,1,10.08.2021,30.06.2021,88000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
545281,1,10.07.2021,31.03.2021,15000,0,,,,,,15.04.2025,10.07.2021,1,1,2021
584522,4,11.11.2021,05.10.2021,560,0,,,,,,11.11.2021,11.11.2021,1,4,2021
553282,1,10.09.2021,08.07.2021,70000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
544480,1,10.07.2021,24.04.2021,300000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
530692,1,11.03.2021,22.01.2021,85000,0,,,,,,15.04.2025,11.03.2021,1,2,2021
530059,1,10.03.2021,14.01.2021,185000,0,,,,,,15.04.2025,10.03.2021,1,2,2021
540604,1,10.06.2021,21.04.2021,242000,0,,,,,,15.04.2025,10.06.2021,1,2,2021
526139,1,10.02.2021,21.12.2020,70000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
542305,1,11.06.2021,14.05.2021,6236.5,0,,,,,,15.04.2025,11.06.2021,1,1,2021
554665,1,11.09.2021,02.08.2021,72000,0,,,,,,15.04.2025,11.09.2021,1,2,2021
540045,4,10.06.2021,16.04.2021,60000,0,,,,,,10.06.2021,10.06.2021,1,4,2021
555268,1,11.09.2021,18.08.2021,93000,0,,,,,,15.04.2025,11.09.2021,1,2,2021
610904,1,26.11.2021,18.01.2021,219822.35,1,4,,,,,15.04.2025,26.11.2021,1,2,2021
525969,1,10.02.2021,25.11.2020,5000,0,,,,,,15.04.2025,10.02.2021,1,2,2021
533923,1,11.04.2021,08.03.2021,116000,0,,,,,,15.04.2025,11.04.2021,1,2,2021
628334,1,10.12.2021,28.10.2020,12600,0,,,,,,15.04.2025,10.12.2021,1,3,2021
549937,1,11.08.2021,30.06.2021,17500,0,,,,,,15.04.2025,11.08.2021,1,3,2021
551849,1,12.08.2021,10.06.2021,110000,0,,,,,,15.04.2025,12.08.2021,1,2,2021
553476,1,10.09.2021,16.07.2021,17000,0,,,,,,15.04.2025,10.09.2021,1,1,2021
537310,1,11.05.2021,23.03.2021,1200,0,,,,,,15.04.2025,11.05.2021,1,1,2021
529879,1,10.03.2021,12.01.2021,60000,0,,,,,,15.04.2025,10.03.2021,1,2,2021
546320,1,11.07.2021,05.06.2021,70000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
541725,1,11.06.2021,05.05.2021,65000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
531915,1,10.04.2021,18.11.2020,4000,0,,,,,,15.04.2025,10.04.2021,1,3,2021
551102,1,11.08.2021,14.07.2021,105000,0,,,,,,15.04.2025,11.08.2021,1,2,2021
523319,1,14.01.2021,26.11.2020,75000,0,,,,,,15.04.2025,14.01.2021,1,1,2021
629912,3,10.12.2021,09.11.2021,11304.5,0,,,,,,15.04.2025,10.12.2021,1,4,2021
559721,1,11.10.2021,21.07.2021,1500,0,,,,,,15.04.2025,11.10.2021,1,2,2021
583718,1,10.11.2021,01.10.2021,17440.87,0,,,,,,15.04.2025,10.11.2021,1,3,2021
558022,1,10.10.2021,30.07.2021,25000,0,,,,,,15.04.2025,10.10.2021,1,2,2021
629048,1,10.12.2021,23.10.2021,20000,0,,,,,,15.04.2025,10.12.2021,1,2,2021
536523,1,10.05.2021,10.02.2021,26370,0,,,,,,15.04.2025,10.05.2021,1,1,2021
546198,1,11.07.2021,03.06.2021,205000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
551455,1,11.08.2021,14.07.2021,4808.65,0,,,,,,15.04.2025,11.08.2021,1,1,2021
532903,1,10.04.2021,11.02.2021,68746.5,0,,,,,,15.04.2025,10.04.2021,1,1,2021
531764,1,08.04.2021,22.10.2018,276000,1,3,,,,,15.04.2025,08.04.2021,1,2,2021
558791,1,11.10.2021,06.09.2021,34500,0,,,,,,15.04.2025,11.10.2021,1,3,2021
540792,1,10.06.2021,19.02.2021,500,0,,,,,,15.04.2025,10.06.2021,1,4,2021
541250,1,11.06.2021,03.05.2021,17810,0,,,,,,15.04.2025,11.06.2021,1,2,2021
542541,1,11.06.2021,17.05.2021,84000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
523213,1,14.01.2021,30.11.2020,39000,0,,,,,,15.04.2025,14.01.2021,1,2,2021
532907,1,10.04.2021,24.02.2021,30500,0,,,,,,15.04.2025,10.04.2021,1,2,2021
560296,2,15.10.2021,01.10.2018,61200,1,4,,,,,15.04.2025,15.10.2021,1,2,2021
546923,1,11.07.2021,16.06.2021,100000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
628078,1,10.12.2021,21.09.2021,2275,0,,,,,,15.04.2025,10.12.2021,1,2,2021
538174,1,11.05.2021,19.03.2021,45000,0,,,,,,15.04.2025,11.05.2021,1,2,2021
548736,1,10.08.2021,21.04.2021,22000,0,,,,,,15.04.2025,10.08.2021,1,2,2021
545010,1,10.07.2021,26.05.2021,240000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
523550,1,14.01.2021,18.11.2020,10114.25,0,,,,,,15.04.2025,14.01.2021,1,2,2021
541169,1,10.06.2021,03.05.2021,2300,0,,,,,,15.04.2025,10.06.2021,1,2,2021
545856,1,11.07.2021,15.05.2021,145000,0,,,,,,15.04.2025,11.07.2021,1,2,2021
559088,1,11.10.2021,01.09.2021,1580,0,,,,,,15.04.2025,11.10.2021,1,1,2021
535822,1,10.05.2021,20.10.2020,350,0,,,,,,15.04.2025,10.05.2021,1,1,2021
533786,1,11.04.2021,20.02.2021,40000,0,,,,,,15.04.2025,11.04.2021,1,2,2021
523547,1,14.01.2021,03.12.2020,17902.67,0,,,,,,15.04.2025,14.01.2021,1,2,2021
536322,1,10.05.2021,02.03.2021,15025,0,,,,,,15.04.2025,10.05.2021,1,2,2021
542465,1,11.06.2021,04.05.2021,28000,0,,,,,,15.04.2025,11.06.2021,1,2,2021
629769,1,10.12.2021,05.11.2021,55900,0,,,,,,15.04.2025,10.12.2021,1,2,2021
532660,1,10.04.2021,19.02.2021,75000,0,,,,,,15.04.2025,10.04.2021,1,2,2021
582193,1,10.11.2021,27.09.2021,50000,0,,,,,,15.04.2025,10.11.2021,1,4,2021
544645,1,10.07.2021,13.05.2021,55000,0,,,,,,15.04.2025,10.07.2021,1,2,2021
631529,1,23.12.2021,10.04.2021,331300.74,1,3,,,,,15.04.2025,23.12.2021,1,2,2021
554487,1,10.09.2021,22.07.2021,90000,0,,,,,,15.04.2025,10.09.2021,1,2,2021
535459,3,10.05.2021,01.03.2021,21071.61,0,,,,,,15.04.2025,10.05.2021,1,3,2021
523116,1,14.01.2021,20.11.2020,13940,0,,,,,,15.04.2025,14.01.2021,1,2,2021
531737,1,07.04.2021,01.03.2021,225000,1,3,,,PARCELA 127/14 IN HIŠA GP14,,15.04.2025,07.04.2021,1,5,2021
581683,1,10.11.2021,17.09.2021,43000,0,,,,,,15.04.2025,10.11.2021,1,2,2021
537513,1,11.05.2021,09.04.2021,12500,0,,,,,,15.04.2025,11.05.2021,1,2,2021
